Source, SourceLong, SourceLat, Destination, DestLong, DestLat, Driving Distance (m), Driving Time (s)
Bay Path University,-72.5818,42.0546,Anna Jaques Hospital,-70.8909,42.8137,204292,9631.8
Bay Path University,-72.5818,42.0546,AdCare Hospital of Worcester,-71.7947,42.2764,90582.6,4283.4
Bay Path University,-72.5818,42.0546,Hebrew Rehabilitation Center,-71.131,42.2969,146453,6922.2
Bay Path University,-72.5818,42.0546,Bournewood Hospital,-71.1495,42.2983,144729,6816.1
Bay Path University,-72.5818,42.0546,Lemuel Shattuck Hospital,-71.1063,42.2999,148805,7077.9
Bay Path University,-72.5818,42.0546,Arbour Hospital,-71.1111,42.3162,148040,7127.3
Bay Path University,-72.5818,42.0546,Franciscan Children’s,-71.1439,42.3501,142251,6593.5
Bay Path University,-72.5818,42.0546,Dr. Solomon Carter Fuller Mental Health Center,-71.0707,42.336,149946,6907.7
Bay Path University,-72.5818,42.0546,Walden Behavioral Care,-71.2581,42.3612,135271,6202.5
Bay Path University,-72.5818,42.0546,Spaulding Hospital for Continuing Medical Care Cambridge,-71.1071,42.3752,147201,6818.4
Bay Path University,-72.5818,42.0546,Spaulding Rehabilitation Hospital Boston,-71.0491,42.3786,152099,7079.2
Bay Path University,-72.5818,42.0546,McLean Hospital,-71.195,42.3955,143154,6670.2
Bay Path University,-72.5818,42.0546,HealthSouth New England Rehabilitation Hospital,-71.1619,42.4635,152864,7316.7
Bay Path University,-72.5818,42.0546,BayRidge Hospital,-70.9568,42.4716,165860,7877
Bay Path University,-72.5818,42.0546,TaraVista Behavioral Health Center,-71.6151,42.5304,131975,6345.5
Bay Path University,-72.5818,42.0546,HealthSouth New England Rehabilitation Hospital at Beverly,-70.8874,42.561,184574,8746.5
Bay Path University,-72.5818,42.0546,Tewksbury Hospital,-71.2156,42.6109,161933,7660.3
Bay Path University,-72.5818,42.0546,HealthSouth New England Rehabilitation Hospital at Lowell,-71.3677,42.6444,156014,7396.6
Bay Path University,-72.5818,42.0546,The Whittier Pavilion,-71.0731,42.7787,184121,8587.7
Bay Path University,-72.5818,42.0546,Amesbury Psychological Center,-70.9335,42.8484,199066,9169.2
Bay Path University,-72.5818,42.0546,Worcester Recovery Center and Hospital,-71.7703,42.2795,92565.4,4498.5
Bay Path University,-72.5818,42.0546,Southcoast Behavioral Health,-70.9879,41.6758,206249,9372
Bay Path University,-72.5818,42.0546,Pocasset Mental Health Center,-70.6018,41.6887,221486,9968.3
Bay Path University,-72.5818,42.0546,Corrigan Mental Health Center,-71.1459,41.7074,197915,8938.5
Bay Path University,-72.5818,42.0546,Spaulding Rehabilitation Hospital Cape Cod,-70.4673,41.733,229230,10473.4
Bay Path University,-72.5818,42.0546,Vibra Hospital of Southeastern Massachusetts,-70.9451,41.7403,195934,8914.2
Bay Path University,-72.5818,42.0546,High Point Treatment Center,-70.9145,41.8943,179232,8085.4
Bay Path University,-72.5818,42.0546,McLean SouthEast,-70.9164,41.9016,178852,8056.7
Bay Path University,-72.5818,42.0546,Taunton State Hospital,-71.1019,41.9123,164943,7670.3
Bay Path University,-72.5818,42.0546,Arbour-Fuller Hospital,-71.3608,41.9244,151151,7159.5
Bay Path University,-72.5818,42.0546,NORCAP Lodge,-71.2412,42.0501,148995,6783.3
Bay Path University,-72.5818,42.0546,Pembroke Hospital,-70.7727,42.0936,191297,9030.2
Bay Path University,-72.5818,42.0546,Curahealth Hospital Stoughton,-71.083,42.1005,166048,7834.5
Bay Path University,-72.5818,42.0546,Western Massachusetts Hospital,-72.7007,42.1107,17116,1216.1
Bay Path University,-72.5818,42.0546,Vibra Hospital of Western Massachusetts,-72.5476,42.1203,9815.6,628.8
Bay Path University,-72.5818,42.0546,New England Sinai Hospital,-71.0988,42.1446,161205,7522.6
Bay Path University,-72.5818,42.0546,HealthSouth Rehabilitation Hospital of Western Massachusetts,-72.4722,42.1555,20001.6,1171.3
Bay Path University,-72.5818,42.0546,Providence Behavioral Health Hospital,-72.6339,42.1658,15226.8,953.1
Bay Path University,-72.5818,42.0546,Pappas Rehabilitation Hospital For Children,-71.1235,42.1746,157460,7358.6
Bay Path University,-72.5818,42.0546,HealthSouth Braintree Rehabilitation Hospital,-71.0181,42.1974,165706,7803.9
Bay Path University,-72.5818,42.0546,Vibra Hospital of Western Massachusetts - Central Campus,-71.8989,42.202,84558.5,4144.3
Bay Path University,-72.5818,42.0546,Fairlawn Rehabilitation Hospital,-71.836,42.2599,90068.2,4410.4
Bay Path University,-72.5818,42.0546,Hebrew Rehabilitation Center in Dedham,-71.1952,42.2664,144972,6760.8
Bay Path University,-72.5818,42.0546,Whittier Rehabilitation Hospital - Westborough,-71.5679,42.2771,109129,5433.2
Bay State College,-71.0764,42.352,BIDMC East,-71.1049,42.3398,3921.5,323.4
Bay State College,-71.0764,42.352,St. Elizabeth's Medical Center,-71.1475,42.3485,7102.7,548.2
Bay State College,-71.0764,42.352,Tufts Medical Center,-71.0634,42.3496,1712,156
Bay State College,-71.0764,42.352,Marlborough Hospital,-71.5515,42.3548,48555.4,2626.8
Bay State College,-71.0764,42.352,Massachusetts Eye and Ear Infirmary,-71.0702,42.3627,1770.5,199.6
Bay State College,-71.0764,42.352,Shriners Boston,-71.0665,42.3632,1936.6,209
Bay State College,-71.0764,42.352,Massachusetts General Hospital,-71.0687,42.3629,1683.5,190.5
Bay State College,-71.0764,42.352,Mount Auburn Hospital,-71.1342,42.3741,7793.2,569.6
Bay State College,-71.0764,42.352,Cambridge Hospital,-71.1048,42.3752,5279.5,513.7
Bay State College,-71.0764,42.352,Everett Hospital,-71.0395,42.4093,9791.4,690.8
Bay State College,-71.0764,42.352,Lawrence Memorial Hospital of Medford,-71.1117,42.4262,13738.9,920.4
Bay State College,-71.0764,42.352,Emerson Hospital,-71.375,42.4519,32400.8,1872.7
Bay State College,-71.0764,42.352,Melrose-Wakefield Hospital,-71.0611,42.46,13654.6,1034.5
Bay State College,-71.0764,42.352,Winchester Hospital,-71.1227,42.4659,17614,1142.7
Bay State College,-71.0764,42.352,Berkshire Medical Center,-73.2493,42.4601,218352,10179.7
Bay State College,-71.0764,42.352,Union Hospital,-70.9796,42.5011,25873.7,1575.6
Bay State College,-71.0764,42.352,Salem Hospital,-70.9052,42.5112,27438.9,1693.1
Bay State College,-71.0764,42.352,Lahey Medical Center,-70.9471,42.5373,30915.5,1827.9
Bay State College,-71.0764,42.352,HealthAlliance Hospital - Leominster Campus,-71.7631,42.5403,69549.1,3739
Bay State College,-71.0764,42.352,Nashoba Valley Medical Center,-71.5889,42.5628,56462.5,3160.6
Bay State College,-71.0764,42.352,Heywood Memorial Hospital,-71.9875,42.5869,90548.7,4879
Bay State College,-71.0764,42.352,Athol Hospital,-72.2087,42.5852,108108,5733.8
Bay State College,-71.0764,42.352,Baystate Franklin Medical Center,-72.5929,42.5953,147483,7934.7
Bay State College,-71.0764,42.352,Addison Gilbert Hospital,-70.6819,42.6247,57492.8,3171.2
Bay State College,-71.0764,42.352,Lowell General Hospital - Saints Campus,-71.3001,42.6454,51596.9,2643.2
Bay State College,-71.0764,42.352,Lowell General Hospital,-71.3422,42.6478,47240.4,2949.9
Bay State College,-71.0764,42.352,Nantucket Cottage Hospital,-70.101,41.275,162375,14227.8
Bay State College,-71.0764,42.352,Martha's Vineyard Hospital,-70.58,41.4597,136157,9320.1
Bay State College,-71.0764,42.352,Falmouth Hospital,-70.622,41.5639,114213,5906.9
Bay State College,-71.0764,42.352,St. Luke's Hospital,-70.938,41.6267,94038,4466.4
Bay State College,-71.0764,42.352,Cape Cod Hospital,-70.2733,41.6538,114147,5832.2
Bay State College,-71.0764,42.352,Saint Anne's Hospital,-71.1635,41.6924,83721.3,4015.8
Bay State College,-71.0764,42.352,Charlton Memorial Hospital,-71.1461,41.7094,82454.9,4001
Bay State College,-71.0764,42.352,Tobey Hospital,-70.7145,41.7557,87491.5,4293.5
Bay State College,-71.0764,42.352,Morton Hospital,-71.0952,41.9063,60959.5,3123.8
Bay State College,-71.0764,42.352,Sturdy Memorial Hospital,-71.2752,41.9419,56471.9,3207.9
Bay State College,-71.0764,42.352,Beth Israel Plymouth,-70.6455,41.9419,66568.3,3474.3
Bay State College,-71.0764,42.352,Harrington Memorial Hospital,-72.0424,42.0783,98059.7,4612.5
Bay State College,-71.0764,42.352,Brockton Hospital,-70.9911,42.0873,35210.4,2300.4
Bay State College,-71.0764,42.352,Good Samaritan Medical Center,-71.0619,42.0972,35042.9,1924.9
Bay State College,-71.0764,42.352,Mercy Medical Center,-72.593,42.116,140596,6408.5
Bay State College,-71.0764,42.352,Baystate Noble Hospital,-72.7594,42.1179,154790,7071.9
Bay State College,-71.0764,42.352,Shriners Springfield,-72.5922,42.1216,139979,6395.6
Bay State College,-71.0764,42.352,Baystate Medical Center,-72.603,42.1215,141029,6476.4
Bay State College,-71.0764,42.352,Milford Regional Medical Center,-71.5285,42.1343,54378.8,3432.6
Bay State College,-71.0764,42.352,Baystate Wing Hospital,-72.3412,42.1693,119052,5469.3
Bay State College,-71.0764,42.352,South Shore Hospital,-70.9539,42.1755,26027.2,1467.3
Bay State College,-71.0764,42.352,Norwood Hospital,-71.2019,42.1891,25022.7,1698.1
Bay State College,-71.0764,42.352,Holyoke Medical Center,-72.6282,42.2011,142709,6538.6
Bay State College,-71.0764,42.352,Fairview Hospital,-73.3715,42.1909,218877,10224.5
Bay State College,-71.0764,42.352,Beth Israel Milton,-71.0768,42.2514,13196.5,959.9
Bay State College,-71.0764,42.352,Saint Vincent Hospital,-71.7966,42.265,68069.2,3326.2
Bay State College,-71.0764,42.352,UMass Memorial Campus,-71.7922,42.2729,68834.6,3377.7
Bay State College,-71.0764,42.352,Beth Israel Needham,-71.2367,42.2773,17862.4,1322.2
Bay State College,-71.0764,42.352,UMass University Campus,-71.7617,42.2775,68149.2,3331.8
Bay State College,-71.0764,42.352,Carney Hospital,-71.0653,42.2771,12560,831
Bay State College,-71.0764,42.352,Leonard Morse Hospital,-71.3353,42.2801,27450.1,1783.2
Bay State College,-71.0764,42.352,Framingham Union Hospital,-71.4191,42.285,33069.1,1881.8
Bay State College,-71.0764,42.352,Brigham and Women's Faulkner Hospital,-71.1286,42.3018,8559.8,677.5
Bay State College,-71.0764,42.352,New England Baptist Hospital,-71.1068,42.3296,4503.2,355
Bay State College,-71.0764,42.352,Newton-Wellesley Hospital,-71.2453,42.3314,16953.1,1049.8
Bay State College,-71.0764,42.352,Cooley Dickinson Hospital,-72.6533,42.3302,161013,7640.7
Bay State College,-71.0764,42.352,Brigham and Women's Hospital,-71.106,42.3357,3648.8,275.6
Bay State College,-71.0764,42.352,BMC - Newton Pavilion,-71.071,42.3367,2393.2,219.5
Bay State College,-71.0764,42.352,Boston Children's Hospital,-71.1051,42.3367,3453.9,272.8
Bay State College,-71.0764,42.352,Dana-Farber Cancer Institute,-71.1077,42.3376,3717.5,291.1
Bay State College,-71.0764,42.352,BIDMC West,-71.1093,42.3385,3887.9,306.3
Bay State College,-71.0764,42.352,HealthAlliance-Clinton Hospital,-71.693,42.4274,64348.9,3702.2
Bay State College,-71.0764,42.352,Beverly Hospital,-70.8751,42.5642,33721.6,2145.4
Bay State College,-71.0764,42.352,Lawrence General Hospital,-71.1482,42.709,48071.3,2441.7
Bay State College,-71.0764,42.352,Holy Family Hospital-Methuen,-71.1683,42.7286,50281.7,2589.3
Bay State College,-71.0764,42.352,Holy Family Hospital-Haverhill,-71.0453,42.7652,62704.5,3133.9
Bay State College,-71.0764,42.352,Anna Jaques Hospital,-70.8909,42.8137,61303,3166.2
Bay State College,-71.0764,42.352,AdCare Hospital of Worcester,-71.7947,42.2764,69077.9,3352.5
Bay State College,-71.0764,42.352,Hebrew Rehabilitation Center,-71.131,42.2969,8994.4,718
Bay State College,-71.0764,42.352,Bournewood Hospital,-71.1495,42.2983,10584.7,818.7
Bay State College,-71.0764,42.352,Lemuel Shattuck Hospital,-71.1063,42.2999,7730.1,556.9
Bay State College,-71.0764,42.352,Arbour Hospital,-71.1111,42.3162,6086.9,531.9
Bay State College,-71.0764,42.352,Franciscan Children’s,-71.1439,42.3501,6788.7,513.1
Bay State College,-71.0764,42.352,Dr. Solomon Carter Fuller Mental Health Center,-71.0707,42.336,2326.3,213.4
Bay State College,-71.0764,42.352,Walden Behavioral Care,-71.2581,42.3612,20457.6,1185.4
Bay State College,-71.0764,42.352,Spaulding Hospital for Continuing Medical Care Cambridge,-71.1071,42.3752,5413.3,532.2
Bay State College,-71.0764,42.352,Spaulding Rehabilitation Hospital Boston,-71.0491,42.3786,5330.6,438.7
Bay State College,-71.0764,42.352,McLean Hospital,-71.195,42.3955,13990.9,944.1
Bay State College,-71.0764,42.352,HealthSouth New England Rehabilitation Hospital,-71.1619,42.4635,19108.7,1261
Bay State College,-71.0764,42.352,BayRidge Hospital,-70.9568,42.4716,19664.9,1272.5
Bay State College,-71.0764,42.352,TaraVista Behavioral Health Center,-71.6151,42.5304,58900.3,3238.1
Bay State College,-71.0764,42.352,HealthSouth New England Rehabilitation Hospital at Beverly,-70.8874,42.561,33693,2134.2
Bay State College,-71.0764,42.352,Tewksbury Hospital,-71.2156,42.6109,39320.7,2070.3
Bay State College,-71.0764,42.352,HealthSouth New England Rehabilitation Hospital at Lowell,-71.3677,42.6444,48361.1,2929.6
Bay State College,-71.0764,42.352,The Whittier Pavilion,-71.0731,42.7787,60050.4,2995.8
Bay State College,-71.0764,42.352,Amesbury Psychological Center,-70.9335,42.8484,65049.2,3301.7
Bay State College,-71.0764,42.352,Worcester Recovery Center and Hospital,-71.7703,42.2795,69192.3,3473.6
Bay State College,-71.0764,42.352,Southcoast Behavioral Health,-70.9879,41.6758,90791.4,4395.6
Bay State College,-71.0764,42.352,Pocasset Mental Health Center,-70.6018,41.6887,99920.6,5146.9
Bay State College,-71.0764,42.352,Corrigan Mental Health Center,-71.1459,41.7074,82458,3962.1
Bay State College,-71.0764,42.352,Spaulding Rehabilitation Hospital Cape Cod,-70.4673,41.733,94991.9,4793.6
Bay State College,-71.0764,42.352,Vibra Hospital of Southeastern Massachusetts,-70.9451,41.7403,80477,3937.8
Bay State College,-71.0764,42.352,High Point Treatment Center,-70.9145,41.8943,65112.1,3277.2
Bay State College,-71.0764,42.352,McLean SouthEast,-70.9164,41.9016,64732,3248.5
Bay State College,-71.0764,42.352,Taunton State Hospital,-71.1019,41.9123,57280.8,3187.8
Bay State College,-71.0764,42.352,Arbour-Fuller Hospital,-71.3608,41.9244,60136.8,3326.7
Bay State College,-71.0764,42.352,NORCAP Lodge,-71.2412,42.0501,42654.4,2486.9
Bay State College,-71.0764,42.352,Pembroke Hospital,-70.7727,42.0936,45099.1,2428.4
Bay State College,-71.0764,42.352,Curahealth Hospital Stoughton,-71.083,42.1005,31019.5,2081.4
Bay State College,-71.0764,42.352,Western Massachusetts Hospital,-72.7007,42.1107,153856,7188.3
Bay State College,-71.0764,42.352,Vibra Hospital of Western Massachusetts,-72.5476,42.1203,138674,6370.4
Bay State College,-71.0764,42.352,New England Sinai Hospital,-71.0988,42.1446,26176.5,1769.5
Bay State College,-71.0764,42.352,HealthSouth Rehabilitation Hospital of Western Massachusetts,-72.4722,42.1555,130019,5952.5
Bay State College,-71.0764,42.352,Providence Behavioral Health Hospital,-72.6339,42.1658,144127,6520.2
Bay State College,-71.0764,42.352,Pappas Rehabilitation Hospital For Children,-71.1235,42.1746,22431.5,1605.5
Bay State College,-71.0764,42.352,HealthSouth Braintree Rehabilitation Hospital,-71.0181,42.1974,20867.3,1354.3
Bay State College,-71.0764,42.352,Vibra Hospital of Western Massachusetts - Central Campus,-71.8989,42.202,77085.7,3815.4
Bay State College,-71.0764,42.352,Fairlawn Rehabilitation Hospital,-71.836,42.2599,71702.7,3579
Bay State College,-71.0764,42.352,Hebrew Rehabilitation Center in Dedham,-71.1952,42.2664,19861.4,1490.7
Bay State College,-71.0764,42.352,Whittier Rehabilitation Hospital - Westborough,-71.5679,42.2771,49887.4,2671
Bay State School of Technology,-71.1142,42.1795,BIDMC East,-71.1049,42.3398,20834.4,1487.3
Bay State School of Technology,-71.1142,42.1795,St. Elizabeth's Medical Center,-71.1475,42.3485,26741.1,1793.1
Bay State School of Technology,-71.1142,42.1795,Tufts Medical Center,-71.0634,42.3496,21080.6,1473.5
Bay State School of Technology,-71.1142,42.1795,Marlborough Hospital,-71.5515,42.3548,53308.1,3203.8
Bay State School of Technology,-71.1142,42.1795,Massachusetts Eye and Ear Infirmary,-71.0702,42.3627,23474.7,1677.5
Bay State School of Technology,-71.1142,42.1795,Shriners Boston,-71.0665,42.3632,23473.1,1685.3
Bay State School of Technology,-71.1142,42.1795,Massachusetts General Hospital,-71.0687,42.3629,23387.6,1668.4
Bay State School of Technology,-71.1142,42.1795,Mount Auburn Hospital,-71.1342,42.3741,26270.8,1917.4
Bay State School of Technology,-71.1142,42.1795,Cambridge Hospital,-71.1048,42.3752,24686.3,1869.8
Bay State School of Technology,-71.1142,42.1795,Everett Hospital,-71.0395,42.4093,31799.3,2042.1
Bay State School of Technology,-71.1142,42.1795,Lawrence Memorial Hospital of Medford,-71.1117,42.4262,34037.3,2244
Bay State School of Technology,-71.1142,42.1795,Emerson Hospital,-71.375,42.4519,47007.2,2604.1
Bay State School of Technology,-71.1142,42.1795,Melrose-Wakefield Hospital,-71.0611,42.46,35723,2440.6
Bay State School of Technology,-71.1142,42.1795,Winchester Hospital,-71.1227,42.4659,37912.4,2466.3
Bay State School of Technology,-71.1142,42.1795,Berkshire Medical Center,-73.2493,42.4601,227276,10777.2
Bay State School of Technology,-71.1142,42.1795,Union Hospital,-70.9796,42.5011,47881.5,2926.9
Bay State School of Technology,-71.1142,42.1795,Salem Hospital,-70.9052,42.5112,51016.9,3059.3
Bay State School of Technology,-71.1142,42.1795,Lahey Medical Center,-70.9471,42.5373,52923.4,3179.2
Bay State School of Technology,-71.1142,42.1795,HealthAlliance Hospital - Leominster Campus,-71.7631,42.5403,84155.5,4470.4
Bay State School of Technology,-71.1142,42.1795,Nashoba Valley Medical Center,-71.5889,42.5628,71068.9,3892
Bay State School of Technology,-71.1142,42.1795,Heywood Memorial Hospital,-71.9875,42.5869,105155,5610.4
Bay State School of Technology,-71.1142,42.1795,Athol Hospital,-72.2087,42.5852,122715,6465.2
Bay State School of Technology,-71.1142,42.1795,Baystate Franklin Medical Center,-72.5929,42.5953,162089,8666.1
Bay State School of Technology,-71.1142,42.1795,Addison Gilbert Hospital,-70.6819,42.6247,79500.7,4522.5
Bay State School of Technology,-71.1142,42.1795,Lowell General Hospital - Saints Campus,-71.3001,42.6454,65456.6,3562.8
Bay State School of Technology,-71.1142,42.1795,Lowell General Hospital,-71.3422,42.6478,66578.7,3701.4
Bay State School of Technology,-71.1142,42.1795,Nantucket Cottage Hospital,-70.101,41.275,160342,14042.3
Bay State School of Technology,-71.1142,42.1795,Martha's Vineyard Hospital,-70.58,41.4597,121450,8276.2
Bay State School of Technology,-71.1142,42.1795,Falmouth Hospital,-70.622,41.5639,99507.1,4863
Bay State School of Technology,-71.1142,42.1795,St. Luke's Hospital,-70.938,41.6267,71886.9,3409.3
Bay State School of Technology,-71.1142,42.1795,Cape Cod Hospital,-70.2733,41.6538,112113,5646.7
Bay State School of Technology,-71.1142,42.1795,Saint Anne's Hospital,-71.1635,41.6924,61570.2,2958.7
Bay State School of Technology,-71.1142,42.1795,Charlton Memorial Hospital,-71.1461,41.7094,60303.8,2943.9
Bay State School of Technology,-71.1142,42.1795,Tobey Hospital,-70.7145,41.7557,65340.4,3236.4
Bay State School of Technology,-71.1142,42.1795,Morton Hospital,-71.0952,41.9063,32202.8,2002.1
Bay State School of Technology,-71.1142,42.1795,Sturdy Memorial Hospital,-71.2752,41.9419,38341.2,2157.3
Bay State School of Technology,-71.1142,42.1795,Beth Israel Plymouth,-70.6455,41.9419,61849.2,3290.6
Bay State School of Technology,-71.1142,42.1795,Harrington Memorial Hospital,-72.0424,42.0783,106983,5210
Bay State School of Technology,-71.1142,42.1795,Brockton Hospital,-70.9911,42.0873,18113.1,1261.4
Bay State School of Technology,-71.1142,42.1795,Good Samaritan Medical Center,-71.0619,42.0972,11306.6,775
Bay State School of Technology,-71.1142,42.1795,Mercy Medical Center,-72.593,42.116,149520,7006
Bay State School of Technology,-71.1142,42.1795,Baystate Noble Hospital,-72.7594,42.1179,163713,7669.4
Bay State School of Technology,-71.1142,42.1795,Shriners Springfield,-72.5922,42.1216,148902,6993.1
Bay State School of Technology,-71.1142,42.1795,Baystate Medical Center,-72.603,42.1215,149953,7073.9
Bay State School of Technology,-71.1142,42.1795,Milford Regional Medical Center,-71.5285,42.1343,50725.9,2855.2
Bay State School of Technology,-71.1142,42.1795,Baystate Wing Hospital,-72.3412,42.1693,127976,6066.8
Bay State School of Technology,-71.1142,42.1795,South Shore Hospital,-70.9539,42.1755,21308.1,1283.6
Bay State School of Technology,-71.1142,42.1795,Norwood Hospital,-71.2019,42.1891,10878.3,904.4
Bay State School of Technology,-71.1142,42.1795,Holyoke Medical Center,-72.6282,42.2011,151632,7136.1
Bay State School of Technology,-71.1142,42.1795,Fairview Hospital,-73.3715,42.1909,227800,10822
Bay State School of Technology,-71.1142,42.1795,Beth Israel Milton,-71.0768,42.2514,10792.2,767.2
Bay State School of Technology,-71.1142,42.1795,Saint Vincent Hospital,-71.7966,42.265,76992.7,3923.7
Bay State School of Technology,-71.1142,42.1795,UMass Memorial Campus,-71.7922,42.2729,77758.1,3975.2
Bay State School of Technology,-71.1142,42.1795,Beth Israel Needham,-71.2367,42.2773,18550.5,1139.3
Bay State School of Technology,-71.1142,42.1795,UMass University Campus,-71.7617,42.2775,77072.7,3929.3
Bay State School of Technology,-71.1142,42.1795,Carney Hospital,-71.0653,42.2771,13678.1,1011.1
Bay State School of Technology,-71.1142,42.1795,Leonard Morse Hospital,-71.3353,42.2801,28767.9,1880.3
Bay State School of Technology,-71.1142,42.1795,Framingham Union Hospital,-71.4191,42.285,35169.1,2343.6
Bay State School of Technology,-71.1142,42.1795,Brigham and Women's Faulkner Hospital,-71.1286,42.3018,18437.3,1248.2
Bay State School of Technology,-71.1142,42.1795,New England Baptist Hospital,-71.1068,42.3296,19736.1,1435.5
Bay State School of Technology,-71.1142,42.1795,Newton-Wellesley Hospital,-71.2453,42.3314,24411.5,1434.9
Bay State School of Technology,-71.1142,42.1795,Cooley Dickinson Hospital,-72.6533,42.3302,169937,8238.2
Bay State School of Technology,-71.1142,42.1795,Brigham and Women's Hospital,-71.106,42.3357,20054.3,1413.7
Bay State School of Technology,-71.1142,42.1795,BMC - Newton Pavilion,-71.071,42.3367,19660.3,1405.2
Bay State School of Technology,-71.1142,42.1795,Boston Children's Hospital,-71.1051,42.3367,20971.7,1454.8
Bay State School of Technology,-71.1142,42.1795,Dana-Farber Cancer Institute,-71.1077,42.3376,20369.9,1435.7
Bay State School of Technology,-71.1142,42.1795,BIDMC West,-71.1093,42.3385,20581.6,1458.3
Bay State School of Technology,-71.1142,42.1795,HealthAlliance-Clinton Hospital,-71.693,42.4274,75442.5,4360.3
Bay State School of Technology,-71.1142,42.1795,Beverly Hospital,-70.8751,42.5642,57299.6,3511.6
Bay State School of Technology,-71.1142,42.1795,Lawrence General Hospital,-71.1482,42.709,68369.7,3765.3
Bay State School of Technology,-71.1142,42.1795,Holy Family Hospital-Methuen,-71.1683,42.7286,70580.1,3912.9
Bay State School of Technology,-71.1142,42.1795,Holy Family Hospital-Haverhill,-71.0453,42.7652,83002.9,4457.5
Bay State School of Technology,-71.1142,42.1795,Anna Jaques Hospital,-70.8909,42.8137,83310.9,4517.5
Bay State School of Technology,-71.1142,42.1795,AdCare Hospital of Worcester,-71.7947,42.2764,78001.4,3950
Bay State School of Technology,-71.1142,42.1795,Hebrew Rehabilitation Center,-71.131,42.2969,15343.8,1247.3
Bay State School of Technology,-71.1142,42.1795,Bournewood Hospital,-71.1495,42.2983,19102.3,1206.6
Bay State School of Technology,-71.1142,42.1795,Lemuel Shattuck Hospital,-71.1063,42.2999,15390.9,1055.8
Bay State School of Technology,-71.1142,42.1795,Arbour Hospital,-71.1111,42.3162,17042.3,1301.9
Bay State School of Technology,-71.1142,42.1795,Franciscan Children’s,-71.1439,42.3501,26427.2,1758
Bay State School of Technology,-71.1142,42.1795,Dr. Solomon Carter Fuller Mental Health Center,-71.0707,42.336,19593.4,1399.1
Bay State School of Technology,-71.1142,42.1795,Walden Behavioral Care,-71.2581,42.3612,28265.7,1650.9
Bay State School of Technology,-71.1142,42.1795,Spaulding Hospital for Continuing Medical Care Cambridge,-71.1071,42.3752,24820.2,1888.3
Bay State School of Technology,-71.1142,42.1795,Spaulding Rehabilitation Hospital Boston,-71.0491,42.3786,26221.8,1829.9
Bay State School of Technology,-71.1142,42.1795,McLean Hospital,-71.195,42.3955,36129.7,2072.4
Bay State School of Technology,-71.1142,42.1795,HealthSouth New England Rehabilitation Hospital,-71.1619,42.4635,39407.1,2584.6
Bay State School of Technology,-71.1142,42.1795,BayRidge Hospital,-70.9568,42.4716,41121.9,2626.9
Bay State School of Technology,-71.1142,42.1795,TaraVista Behavioral Health Center,-71.6151,42.5304,73506.7,3969.5
Bay State School of Technology,-71.1142,42.1795,HealthSouth New England Rehabilitation Hospital at Beverly,-70.8874,42.561,57271,3500.4
Bay State School of Technology,-71.1142,42.1795,Tewksbury Hospital,-71.2156,42.6109,59619.1,3393.9
Bay State School of Technology,-71.1142,42.1795,HealthSouth New England Rehabilitation Hospital at Lowell,-71.3677,42.6444,67699.5,3681.1
Bay State School of Technology,-71.1142,42.1795,The Whittier Pavilion,-71.0731,42.7787,80348.8,4319.4
Bay State School of Technology,-71.1142,42.1795,Amesbury Psychological Center,-70.9335,42.8484,87057.1,4653
Bay State School of Technology,-71.1142,42.1795,Worcester Recovery Center and Hospital,-71.7703,42.2795,78115.8,4071.1
Bay State School of Technology,-71.1142,42.1795,Southcoast Behavioral Health,-70.9879,41.6758,68640.3,3338.5
Bay State School of Technology,-71.1142,42.1795,Pocasset Mental Health Center,-70.6018,41.6887,85214.3,4103
Bay State School of Technology,-71.1142,42.1795,Corrigan Mental Health Center,-71.1459,41.7074,60306.9,2905
Bay State School of Technology,-71.1142,42.1795,Spaulding Rehabilitation Hospital Cape Cod,-70.4673,41.733,92958.4,4608.1
Bay State School of Technology,-71.1142,42.1795,Vibra Hospital of Southeastern Massachusetts,-70.9451,41.7403,58325.9,2880.7
Bay State School of Technology,-71.1142,42.1795,High Point Treatment Center,-70.9145,41.8943,42961.1,2220.1
Bay State School of Technology,-71.1142,42.1795,McLean SouthEast,-70.9164,41.9016,42580.9,2191.4
Bay State School of Technology,-71.1142,42.1795,Taunton State Hospital,-71.1019,41.9123,31759,2015.2
Bay State School of Technology,-71.1142,42.1795,Arbour-Fuller Hospital,-71.3608,41.9244,42006.1,2276.1
Bay State School of Technology,-71.1142,42.1795,NORCAP Lodge,-71.2412,42.0501,24523.7,1436.3
Bay State School of Technology,-71.1142,42.1795,Pembroke Hospital,-70.7727,42.0936,40380.1,2244.7
Bay State School of Technology,-71.1142,42.1795,Curahealth Hospital Stoughton,-71.083,42.1005,9851.6,656.6
Bay State School of Technology,-71.1142,42.1795,Western Massachusetts Hospital,-72.7007,42.1107,162779,7785.8
Bay State School of Technology,-71.1142,42.1795,Vibra Hospital of Western Massachusetts,-72.5476,42.1203,147597,6967.9
Bay State School of Technology,-71.1142,42.1795,New England Sinai Hospital,-71.0988,42.1446,5008.5,344.7
Bay State School of Technology,-71.1142,42.1795,HealthSouth Rehabilitation Hospital of Western Massachusetts,-72.4722,42.1555,138942,6550
Bay State School of Technology,-71.1142,42.1795,Providence Behavioral Health Hospital,-72.6339,42.1658,153050,7117.7
