Source, SourceLong, SourceLat, Destination, DestLong, DestLat, Driving Distance (m), Driving Time (s)
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,HENRY FORD WEST BLOOMFIELD HOSPITAL,-83.407,42.5387,180909,8094.3
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,HURON VALLEY-SINAI HOSPITAL,-83.4991,42.5926,189258,8442.8
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,PROVIDENCE - PROVIDENCE PARK HOSPITAL,-83.2051,42.4578,187416,8366.1
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,BORGESS MEDICAL CENTER,-85.5614,42.3069,33650.8,1712.4
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,BRONSON METHODIST HOSPITAL,-85.5803,42.2853,32455.3,1645.4
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,HENRY FORD ALLEGIANCE HEALTH,-84.3927,42.2507,74336,3332.5
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,OAKLAWN HOSPITAL,-84.9568,42.2737,26773.8,1463.7
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,BRONSON SOUTH HAVEN HOSPITAL,-86.2629,42.3913,114630,5390.8
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,ALLEGAN GENERAL HOSPITAL,-85.8564,42.52,76381.1,4038.7
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,MCLAREN PORT HURON,-82.4296,42.9869,285874,11783.3
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,ST MARY'S OF MICHIGAN MEDICAL CENTER,-83.9387,43.424,209744,9460.9
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,BEAUMONT HOSPITAL WAYNE,-83.3644,42.273,168197,7184.9
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,HENRY FORD WYANDOTTE HOSPITAL,-83.1471,42.2102,185949,8192.8
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,BEAUMONT HOSPITAL TAYLOR,-83.2764,42.2352,175402,7478.2
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,KARMANOS CANCER CENTER,-83.0566,42.3507,194383,8266.1
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,MCLAREN LAPEER REGION,-83.3204,43.063,212901,8922.2
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,SAINT MARY'S HEALTH CARE,-85.6631,42.9587,113476,4992.2
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,SPECTRUM HEALTH - BUTTERWORTH CAMPUS,-85.6657,42.9697,114760,5075.1
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,UP HEALTH SYSTEM PORTAGE,-88.587,47.1398,888992,40521.8
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,ST FRANCIS HOSPITAL,-87.096,45.7426,694185,28782.7
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,UP HEALTH SYSTEM - MARQUETTE,-87.4008,46.5543,727247,31786.5
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,MUNSON MEDICAL CENTER,-85.6416,44.761,346702,14984.2
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,MUNSON HEALTHCARE GRAYLING,-84.707,44.6681,324229,13044.3
THE SALON PROFESSIONAL ACADEMY,-85.2241,42.2978,HEALTHSOURCE SAGINAW,-84.0503,43.4547,217870,10047.1
L'ESPRIT ACADEMY,-83.3548,42.3821,MIDMICHIGAN MEDICAL CENTER-GLADWIN,-84.4939,43.9759,250883,10795
L'ESPRIT ACADEMY,-83.3548,42.3821,MERCY HEALTH PARTNERS LAKESHORE CAMPUS,-86.3647,43.6066,339589,13865.9
L'ESPRIT ACADEMY,-83.3548,42.3821,HELEN NEWBERRY JOY HOSPITAL,-85.5157,46.3532,576621,23836.2
L'ESPRIT ACADEMY,-83.3548,42.3821,MUNISING MEMORIAL HOSPITAL,-86.6252,46.4253,656222,27996.4
L'ESPRIT ACADEMY,-83.3548,42.3821,SAINT JOSEPH MERCY LIVINGSTON HOSPITAL,-83.941,42.6156,65029.3,2932.2
L'ESPRIT ACADEMY,-83.3548,42.3821,HILLSDALE COMMUNITY HEALTH CENTER,-84.633,41.9117,155332,7253.3
L'ESPRIT ACADEMY,-83.3548,42.3821,DMC SURGERY HOSPITAL,-83.1201,42.5179,37830.1,1926.2
L'ESPRIT ACADEMY,-83.3548,42.3821,LAKELAND COMMUNITY HOSPITAL WATERVLIET,-86.2499,42.1849,256233,10708.5
L'ESPRIT ACADEMY,-83.3548,42.3821,MCLAREN CENTRAL MICHIGAN,-84.7614,43.5991,226720,9300.1
L'ESPRIT ACADEMY,-83.3548,42.3821,SPECTRUM HEALTH LUDINGTON HOSPITAL,-86.4304,43.9581,380779,15599.4
L'ESPRIT ACADEMY,-83.3548,42.3821,BRONSON LAKEVIEW HOSPITAL,-85.8971,42.2213,224634,9419
L'ESPRIT ACADEMY,-83.3548,42.3821,DECKERVILLE COMMUNITY HOSPITAL,-82.7342,43.5281,182984,9896.1
L'ESPRIT ACADEMY,-83.3548,42.3821,HENRY FORD HOSPITAL,-83.0847,42.3677,25084.6,1312.7
L'ESPRIT ACADEMY,-83.3548,42.3821,VA MEDICAL CENTER - BATTLE CREEK,-85.2913,42.3434,172908,7778
L'ESPRIT ACADEMY,-83.3548,42.3821,SHERIDAN COMMUNITY HOSPITAL,-85.0742,43.2159,212706,9641.2
L'ESPRIT ACADEMY,-83.3548,42.3821,SAINT MARY'S STANDISH COMMUNITY HOSPITAL,-83.9692,43.9819,221425,9142.2
L'ESPRIT ACADEMY,-83.3548,42.3821,MACKINAC STRAITS HOSPITAL AND HEALTH CENTER,-84.7295,45.8906,469623,18792.8
L'ESPRIT ACADEMY,-83.3548,42.3821,PROMEDICA BIXBY HOSPITAL,-84.0491,41.9137,97301.5,4828.7
L'ESPRIT ACADEMY,-83.3548,42.3821,TAWAS ST JOSEPH HOSPITAL,-83.5097,44.2752,279179,12272.6
L'ESPRIT ACADEMY,-83.3548,42.3821,SPARROW HEALTH SYSTEM-ST LAWRENCE CAMPUS,-84.57,42.7415,124160,5248
L'ESPRIT ACADEMY,-83.3548,42.3821,MCLAREN GREATER LANSING,-84.555,42.7038,121424,5143.9
L'ESPRIT ACADEMY,-83.3548,42.3821,NORTH OTTAWA COMMUNITY HOSPITAL,-86.2288,43.0508,282612,11805.2
L'ESPRIT ACADEMY,-83.3548,42.3821,STRAITH HOSPITAL FOR SPECIAL SURGERY,-83.2614,42.4646,16916.6,1037.3
L'ESPRIT ACADEMY,-83.3548,42.3821,ASCENSION CRITTENTON HOSPITAL MEDICAL CENTER,-83.1495,42.6798,50687.1,2972.4
L'ESPRIT ACADEMY,-83.3548,42.3821,OAKLAND REGIONAL HOSPITAL,-83.2032,42.4575,22112.1,1262.4
L'ESPRIT ACADEMY,-83.3548,42.3821,LAKELAND HOSPITAL ST JOSEPH,-86.4788,42.0883,276766,11634.9
L'ESPRIT ACADEMY,-83.3548,42.3821,LAKELAND HOSPITAL NILES,-86.2605,41.8279,309387,12912.3
L'ESPRIT ACADEMY,-83.3548,42.3821,COMMUNITY HEALTH CENTER OF BRANCH COUNTY,-84.9897,41.9376,185365,7952
L'ESPRIT ACADEMY,-83.3548,42.3821,BRONSON BATTLE CREEK HOSPITAL,-85.1779,42.3311,162896,7120.6
L'ESPRIT ACADEMY,-83.3548,42.3821,BORGESS-LEE MEMORIAL HOSPITAL,-86.1156,41.9831,263998,11638.1
L'ESPRIT ACADEMY,-83.3548,42.3821,MEMORIAL HEALTHCARE,-84.1817,43.0061,129097,6253.5
L'ESPRIT ACADEMY,-83.3548,42.3821,HILLS & DALES GENERAL HOSPITAL,-83.1826,43.6042,176990,9261
L'ESPRIT ACADEMY,-83.3548,42.3821,ST JOSEPH MERCY HOSPITAL,-83.6543,42.2652,40339.9,1911.5
L'ESPRIT ACADEMY,-83.3548,42.3821,ST JOSEPH MERCY CHELSEA,-84.0158,42.3103,63192.9,3048
L'ESPRIT ACADEMY,-83.3548,42.3821,BEAUMONT HOSPITAL DEARBORN,-83.2146,42.2903,22419.9,1192.9
L'ESPRIT ACADEMY,-83.3548,42.3821,SINAI-GRACE HOSPITAL,-83.182,42.4191,19194.9,1130.3
L'ESPRIT ACADEMY,-83.3548,42.3821,BEAUMONT HOSPITAL GROSSE POINTE,-82.9144,42.3844,43061.9,2271.3
L'ESPRIT ACADEMY,-83.3548,42.3821,HARPER UNIVERSITY HOSPITAL,-83.0564,42.3518,27914.6,1395
L'ESPRIT ACADEMY,-83.3548,42.3821,METRO HEALTH HOSPITAL,-85.7177,42.8578,232543,9546.5
L'ESPRIT ACADEMY,-83.3548,42.3821,MCLAREN - NORTHERN MICHIGAN,-84.9701,45.3728,420978,17593.8
L'ESPRIT ACADEMY,-83.3548,42.3821,ASPIRUS IRON RIVER HOSPITAL & CLINICS,-88.6193,46.0999,833246,36293.2
L'ESPRIT ACADEMY,-83.3548,42.3821,BELL MEMORIAL HOSPITAL,-87.6848,46.5049,747179,33033.6
L'ESPRIT ACADEMY,-83.3548,42.3821,PROVIDENCE - PARK HOSPITAL,-83.5192,42.4887,26767.4,1302.7
L'ESPRIT ACADEMY,-83.3548,42.3821,BORGESS PIPP HOSPITAL,-85.6539,42.447,219643,9369.3
L'ESPRIT ACADEMY,-83.3548,42.3821,KINDRED HOSPITAL DETROIT,-83.0198,42.4422,31438.3,1873.7
L'ESPRIT ACADEMY,-83.3548,42.3821,SPECTRUM HEALTH - FULLER CAMPUS,-85.638,42.9763,227038,9259.3
L'ESPRIT ACADEMY,-83.3548,42.3821,PROMEDICA HERRICK HOSPITAL,-83.9378,42.0026,81947.7,4270
L'ESPRIT ACADEMY,-83.3548,42.3821,HAYES GREEN BEACH MEMORIAL HOSPITAL,-84.832,42.5653,146293,6113.8
L'ESPRIT ACADEMY,-83.3548,42.3821,MCKENZIE MEMORIAL HOSPITAL,-82.8321,43.4235,169562,8729.4
L'ESPRIT ACADEMY,-83.3548,42.3821,MARLETTE REGIONAL HOSPITAL,-83.081,43.3327,139601,7051.9
L'ESPRIT ACADEMY,-83.3548,42.3821,KALKASKA MEMORIAL HEALTH CENTER,-85.1843,44.7313,362942,15354.2
L'ESPRIT ACADEMY,-83.3548,42.3821,SCHOOLCRAFT MEMORIAL HOSPITAL,-86.2762,45.9467,608664,24986.3
L'ESPRIT ACADEMY,-83.3548,42.3821,SPARROW IONIA HOSPITAL,-85.068,42.9359,181613,7677.8
L'ESPRIT ACADEMY,-83.3548,42.3821,PROMEDICA MONROE REGIONAL HOSPITAL,-83.3881,41.9246,63539.4,2890.4
L'ESPRIT ACADEMY,-83.3548,42.3821,SPECTRUM HEALTH UNITED MEMORIAL - UNITED CAMPUS,-85.2693,43.1747,223163,10186.2
L'ESPRIT ACADEMY,-83.3548,42.3821,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,-83.0049,42.5058,43777.9,2204.3
L'ESPRIT ACADEMY,-83.3548,42.3821,HENRY FORD MACOMB HOSPITAL-MT CLEMENS CAMPUS,-82.8809,42.6069,65563.9,3157.7
L'ESPRIT ACADEMY,-83.3548,42.3821,MCLAREN ORTHOPEDIC HOSPITAL,-84.535,42.7033,119025,5178.8
L'ESPRIT ACADEMY,-83.3548,42.3821,EATON RAPIDS MEDICAL CENTER,-84.6587,42.4953,141357,5935.9
L'ESPRIT ACADEMY,-83.3548,42.3821,MIDMICHIGAN MEDICAL CENTER-GRATIOT,-84.6633,43.3907,202534,8319.2
L'ESPRIT ACADEMY,-83.3548,42.3821,MERCY HEALTH MUSKEGON SHERMAN BLVD,-86.2086,43.2058,287218,11722.9
L'ESPRIT ACADEMY,-83.3548,42.3821,CARO COMMUNITY HOSPITAL,-83.4082,43.4932,143522,8647.5
L'ESPRIT ACADEMY,-83.3548,42.3821,LAKE HURON MEDICAL CENTER,-82.4334,42.9559,116877,5165.9
L'ESPRIT ACADEMY,-83.3548,42.3821,ST MARY MERCY HOSPITAL,-83.4082,42.3938,6782.3,497.7
L'ESPRIT ACADEMY,-83.3548,42.3821,ST JOHN HOSPITAL AND MEDICAL CENTER,-82.9143,42.42,41393.2,2012.1
L'ESPRIT ACADEMY,-83.3548,42.3821,BEAUMONT HOSPITAL TRENTON,-83.2135,42.117,44931.4,2626.1
L'ESPRIT ACADEMY,-83.3548,42.3821,GARDEN CITY HOSPITAL,-83.315,42.3321,9542.4,678.9
L'ESPRIT ACADEMY,-83.3548,42.3821,MUNSON HEALTHCARE CADILLAC,-85.3893,44.2454,325753,14003.3
L'ESPRIT ACADEMY,-83.3548,42.3821,SPECTRUM HEALTH - BLODGETT CAMPUS,-85.6233,42.9537,224961,9339.6
L'ESPRIT ACADEMY,-83.3548,42.3821,ASPIRUS IRONWOOD HOSPITAL,-90.1067,46.4807,962388,43510.3
L'ESPRIT ACADEMY,-83.3548,42.3821,MUNSON HEALTHCARE CHARLEVOIX HOSPITAL,-85.2749,45.3148,433249,18867.1
L'ESPRIT ACADEMY,-83.3548,42.3821,SCHOOLCRAFT MEMORIAL HOSPITAL,-86.2395,45.9583,604150,24767.8
L'ESPRIT ACADEMY,-83.3548,42.3821,MIDMICHIGAN MEDICAL CENTER - ALPENA,-83.4494,45.0777,384636,18103.7
L'ESPRIT ACADEMY,-83.3548,42.3821,HENRY FORD MEDICAL CENTER COTTAGE,-82.9024,42.3969,43531.8,2327.4
L'ESPRIT ACADEMY,-83.3548,42.3821,HENRY FORD ALLEGIANCE CARELINK,-84.3856,42.2519,96546.9,4301.2
L'ESPRIT ACADEMY,-83.3548,42.3821,VIBRA OF SOUTHEASTERN MICHIGAN,-83.1639,42.2563,28096,1655.2
L'ESPRIT ACADEMY,-83.3548,42.3821,BRIGHTON HOSPITAL,-83.6958,42.5197,41938.3,1912.4
L'ESPRIT ACADEMY,-83.3548,42.3821,REHABILITATION INSTITUTE OF MICHIGAN,-83.0556,42.3497,28160.4,1396
L'ESPRIT ACADEMY,-83.3548,42.3821,ROGERS CITY REHABILITATION HOSPITAL,-83.8353,45.4221,415943,19565.7
L'ESPRIT ACADEMY,-83.3548,42.3821,SOUTHEAST MICHIGAN SURGICAL HOSPITAL,-83.0816,42.4517,30046.9,1647.4
L'ESPRIT ACADEMY,-83.3548,42.3821,WEST BRANCH REGIONAL MEDICAL CENTER,-84.2443,44.2638,258891,10714.3
L'ESPRIT ACADEMY,-83.3548,42.3821,STURGIS HOSPITAL,-85.4076,41.7946,226400,10290.3
L'ESPRIT ACADEMY,-83.3548,42.3821,SPECTRUM HEALTH PENNOCK HOSPITAL,-85.3028,42.6448,192361,9123.9
L'ESPRIT ACADEMY,-83.3548,42.3821,MCLAREN BAY REGION,-83.8684,43.5882,173119,7461.4
L'ESPRIT ACADEMY,-83.3548,42.3821,FOREST HEALTH MEDICAL CENTER,-83.6006,42.2376,34458.4,1763.6
L'ESPRIT ACADEMY,-83.3548,42.3821,MARY FREE BED HOSPITAL & REHABILITATION CENTER,-85.6627,42.957,230519,9457.2
L'ESPRIT ACADEMY,-83.3548,42.3821,ASPIRUS KEWEENAW HOSPITAL,-88.4435,47.2388,902494,41297
L'ESPRIT ACADEMY,-83.3548,42.3821,DICKINSON COUNTY MEMORIAL HOSPITAL,-88.0445,45.8099,771384,33008.5
L'ESPRIT ACADEMY,-83.3548,42.3821,ASPIRUS ONTONAGON HOSPITAL INC,-89.3017,46.8656,905146,41166
L'ESPRIT ACADEMY,-83.3548,42.3821,OTSEGO MEMORIAL HOSPITAL,-84.6749,45.0353,365884,14656.9
L'ESPRIT ACADEMY,-83.3548,42.3821,ST MARY'S OF MICHIGAN-TOWNE CTR,-83.9649,43.474,163595,6862.6
L'ESPRIT ACADEMY,-83.3548,42.3821,SELECT SPECIALTY HOSPITAL,-83.2753,42.2352,24042.8,1602.8
L'ESPRIT ACADEMY,-83.3548,42.3821,MCLAREN BAY SPECIAL CARE HOSPITAL,-83.9245,43.6005,175916,7320.3
L'ESPRIT ACADEMY,-83.3548,42.3821,DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER,-83.0545,42.3534,28207.1,1427
L'ESPRIT ACADEMY,-83.3548,42.3821,SELECT SPECIALTY HOSPITAL - GROSSE POINTE,-82.9153,42.4202,41184.2,1976.5
L'ESPRIT ACADEMY,-83.3548,42.3821,VIBRA HOSPITAL OF SOUTHEASTERN MICHIGAN-DMC CAMPUS,-83.0561,42.3495,28105,1384.5
L'ESPRIT ACADEMY,-83.3548,42.3821,VIBRA HOSPITAL OF SOUTHEASTERN MI - TAYLOR CAMPUS,-83.2771,42.2348,23878.1,1599.6
L'ESPRIT ACADEMY,-83.3548,42.3821,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,-83.7287,42.2832,40977.3,1938.5
L'ESPRIT ACADEMY,-83.3548,42.3821,PIONEER SPECIALTY HOSPITAL,-83.291,42.6384,35453,2246.2
L'ESPRIT ACADEMY,-83.3548,42.3821,SELECT SPECIALTY HOSPITAL - WYANDOTTE LLC,-83.1479,42.2101,35554.3,2162.1
L'ESPRIT ACADEMY,-83.3548,42.3821,SELECT SPECIALTY HOSPITAL - MACOMB COUNTY,-82.8819,42.6064,65511.8,3150.1
L'ESPRIT ACADEMY,-83.3548,42.3821,SELECT SPECIALTY HOSPITAL - GRAND RAPIDS,-85.6626,42.9581,230358,9474.7
L'ESPRIT ACADEMY,-83.3548,42.3821,SELECT SPECIALTY HOSPITAL - NORTHWEST DETROIT,-83.1832,42.4192,19152.1,1124.5
L'ESPRIT ACADEMY,-83.3548,42.3821,SELECT SPECIALTY HOSPITAL - FLINT,-83.7329,43.0144,102438,4429.1
L'ESPRIT ACADEMY,-83.3548,42.3821,SELECT SPECIALTY HOSPITAL - PONTIAC,-83.2768,42.614,33507.2,2105.7
L'ESPRIT ACADEMY,-83.3548,42.3821,SELECT SPECIALTY HOSPITAL - MUSKEGON,-86.2423,43.2234,290922,12042.9
L'ESPRIT ACADEMY,-83.3548,42.3821,SELECT SPECIALTY HOSPITAL - BATTLE CREEK,-85.1793,42.3306,162669,7076.7
L'ESPRIT ACADEMY,-83.3548,42.3821,SELECT SPECIALTY HOSPITAL - SAGINAW,-83.9559,43.4287,156988,6605.9
L'ESPRIT ACADEMY,-83.3548,42.3821,SELECT SPECIALTY HOSPITAL - ANN ARBOR,-83.6554,42.2639,39747.1,1819.5
L'ESPRIT ACADEMY,-83.3548,42.3821,SELECT SPECIALTY HOSPITAL - GROSSE POINTE,-82.9148,42.384,42954.2,2251.5
L'ESPRIT ACADEMY,-83.3548,42.3821,SELECT SPECIALTY HOSPITAL - SPECTRUM HEALTH,-85.6226,42.9535,224926,9331.3
L'ESPRIT ACADEMY,-83.3548,42.3821,SPARROW SPECIALTY HOSPITAL,-84.536,42.7342,120919,5091.3
L'ESPRIT ACADEMY,-83.3548,42.3821,MUNSON HEALTHCARE MANISTEE HOSPITAL,-86.2742,44.2711,426240,18080.6
L'ESPRIT ACADEMY,-83.3548,42.3821,HURON MEDICAL CENTER,-83.0321,43.8032,194773,10094.3
L'ESPRIT ACADEMY,-83.3548,42.3821,BEAUMONT HOSPITAL TROY,-83.0936,42.619,50653.9,2710.4
L'ESPRIT ACADEMY,-83.3548,42.3821,MERCY HEALTH MUSKEGON,-86.2417,43.2226,290980,12056.8
L'ESPRIT ACADEMY,-83.3548,42.3821,COVENANT MEDICAL CENTER,-83.9565,43.4285,157300,6630.5
L'ESPRIT ACADEMY,-83.3548,42.3821,SPARROW SPECIALTY HOSPITAL,-84.5704,42.7416,124613,5260.3
L'ESPRIT ACADEMY,-83.3548,42.3821,SOUTHWEST REGIONAL REHABILITATION CENTER,-85.1752,42.34,164050,7224.1
L'ESPRIT ACADEMY,-83.3548,42.3821,OSCAR G. JOHNSON VA MEDICAL CENTER,-88.0615,45.8103,772868,33137.1
L'ESPRIT ACADEMY,-83.3548,42.3821,SPECTRUM HEALTH  KELSEY HOSPITAL,-85.2779,43.4412,251154,10983.3
L'ESPRIT ACADEMY,-83.3548,42.3821,SCHEURER HOSPITAL,-83.2782,43.8342,245882,11189.1
L'ESPRIT ACADEMY,-83.3548,42.3821,HARBOR BEACH COMMUNITY HOSPITAL,-82.6521,43.8427,219798,11155.3
L'ESPRIT ACADEMY,-83.3548,42.3821,SPECTRUM HEALTH - REED CITY CAMPUS,-85.5213,43.8785,317636,13542
L'ESPRIT ACADEMY,-83.3548,42.3821,SPARROW CLINTON HOSPITAL,-84.5551,42.9931,152766,6407.6
L'ESPRIT ACADEMY,-83.3548,42.3821,PAUL OLIVER MEMORIAL HOSPITAL,-86.243,44.6368,408695,19071
L'ESPRIT ACADEMY,-83.3548,42.3821,SPARROW CARSON HOSPITAL,-84.8424,43.1756,193491,8366.3
L'ESPRIT ACADEMY,-83.3548,42.3821,IONIA COUNTY MEMORIAL HOSPITAL,-85.0505,42.9852,187989,8054.1
L'ESPRIT ACADEMY,-83.3548,42.3821,ST JOHN MACOMB-OAKLAND HOSPITAL-OAKLAND CENTER,-83.0868,42.4939,35780.5,1855.9
L'ESPRIT ACADEMY,-83.3548,42.3821,SPECTRUM HEALTH GERBER MEMORIAL,-85.9504,43.4648,302116,13526.3
L'ESPRIT ACADEMY,-83.3548,42.3821,SPECTRUM HEALTH BIG RAPIDS HOSPITAL,-85.4749,43.6939,316467,12992.3
L'ESPRIT ACADEMY,-83.3548,42.3821,MIDMICHIGAN MEDICAL CENTER-CLARE,-84.769,43.821,247811,9986.5
L'ESPRIT ACADEMY,-83.3548,42.3821,THREE RIVERS HEALTH,-85.6479,41.9354,236783,9986.3
L'ESPRIT ACADEMY,-83.3548,42.3821,ST JOHN RIVER DISTRICT HOSPITAL,-82.4792,42.7854,109944,5462.8
L'ESPRIT ACADEMY,-83.3548,42.3821,COVENANT MEDICAL CENTER COOPER,-83.953,43.4298,157318,6624.6
L'ESPRIT ACADEMY,-83.3548,42.3821,COVENANT MEDICAL CENTER MICHIGAN,-83.9603,43.4208,157018,6587
L'ESPRIT ACADEMY,-83.3548,42.3821,HUTZEL WOMEN'S HOSPITAL,-83.0559,42.3511,28319.3,1428.4
L'ESPRIT ACADEMY,-83.3548,42.3821,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,-84.3506,46.4981,548090,21924.5
L'ESPRIT ACADEMY,-83.3548,42.3821,BARAGA COUNTY MEMORIAL HOSPITAL,-88.425,46.7318,828910,37191.4
L'ESPRIT ACADEMY,-83.3548,42.3821,ST JOSEPH MERCY HOSPITAL-SALINE,-83.7909,42.1672,54680.1,2533.1
L'ESPRIT ACADEMY,-83.3548,42.3821,LAKELAND SPECIALTY HOSPITAL AT BERRIEN CENTER,-86.3011,41.9555,282292,12441.3
L'ESPRIT ACADEMY,-83.3548,42.3821,ALEDA E. LUTZ VA MEDICAL CENTER,-83.962,43.4448,160010,6743.8
L'ESPRIT ACADEMY,-83.3548,42.3821,MCLAREN OAKLAND,-83.2915,42.6383,31906,2257
L'ESPRIT ACADEMY,-83.3548,42.3821,MCLAREN BAY REGIONAL,-83.9244,43.5998,175987,7330.5
L'ESPRIT ACADEMY,-83.3548,42.3821,JOHN D. DINGELL VA MEDICAL CENTER,-83.0592,42.3557,27375.2,1324.5
L'ESPRIT ACADEMY,-83.3548,42.3821,VA ANN ARBOR HEALTHCARE SYSTEM,-83.7146,42.2867,37618.1,1823.9
L'ESPRIT ACADEMY,-83.3548,42.3821,CHILDREN'S HOSPITAL OF MICHIGAN,-83.0547,42.3514,28496.3,1452.9
L'ESPRIT ACADEMY,-83.3548,42.3821,MIDMICHIGAN MEDICAL CENTER-MIDLAND,-84.2604,43.6352,201175,8448.4
L'ESPRIT ACADEMY,-83.3548,42.3821,MCLAREN MACOMB,-82.8969,42.5873,57091.9,2969.3
L'ESPRIT ACADEMY,-83.3548,42.3821,HENRY FORD MACOMB HOSPITAL-WARREN CAMPUS,-82.9883,42.4795,44609.1,2268.8
L'ESPRIT ACADEMY,-83.3548,42.3821,HENRY FORD MACOMB HOSPITAL,-82.9607,42.6149,59042.7,3261.3
L'ESPRIT ACADEMY,-83.3548,42.3821,EDWARD W SPARROW HOSPITAL,-84.5353,42.7341,121040,5099.1
L'ESPRIT ACADEMY,-83.3548,42.3821,MCLAREN FLINT,-83.7328,43.0138,102458,4434.1
L'ESPRIT ACADEMY,-83.3548,42.3821,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,-83.6423,42.8925,76629.8,4068.1
L'ESPRIT ACADEMY,-83.3548,42.3821,HURLEY MEDICAL CENTER,-83.705,43.0212,105354,4581.8
L'ESPRIT ACADEMY,-83.3548,42.3821,HOLLAND COMMUNITY HOSPITAL,-86.114,42.7749,267997,11180.4
L'ESPRIT ACADEMY,-83.3548,42.3821,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL,-85.9877,42.8213,257371,10592.7
L'ESPRIT ACADEMY,-83.3548,42.3821,PONTIAC GENERAL HOSPITAL,-83.3095,42.6346,30553.7,2151.3
L'ESPRIT ACADEMY,-83.3548,42.3821,ST JOSEPH MERCY OAKLAND,-83.2768,42.615,33651.1,2140.6
L'ESPRIT ACADEMY,-83.3548,42.3821,BEAUMONT HOSPITAL ROYAL OAK,-83.1926,42.515,29949.7,1761.6
L'ESPRIT ACADEMY,-83.3548,42.3821,BEAUMONT HOSPITAL FARMINGTON HILLS,-83.3237,42.4463,9927.3,738.5
L'ESPRIT ACADEMY,-83.3548,42.3821,HENRY FORD WEST BLOOMFIELD HOSPITAL,-83.407,42.5387,28971.9,1595.5
L'ESPRIT ACADEMY,-83.3548,42.3821,HURON VALLEY-SINAI HOSPITAL,-83.4991,42.5926,36092.4,2027.3
L'ESPRIT ACADEMY,-83.3548,42.3821,PROVIDENCE - PROVIDENCE PARK HOSPITAL,-83.2051,42.4578,22351,1310.8
L'ESPRIT ACADEMY,-83.3548,42.3821,BORGESS MEDICAL CENTER,-85.5614,42.3069,197701,8431.4
L'ESPRIT ACADEMY,-83.3548,42.3821,BRONSON METHODIST HOSPITAL,-85.5803,42.2853,196505,8364.4
L'ESPRIT ACADEMY,-83.3548,42.3821,HENRY FORD ALLEGIANCE HEALTH,-84.3927,42.2507,97263.3,4337.2
L'ESPRIT ACADEMY,-83.3548,42.3821,OAKLAWN HOSPITAL,-84.9568,42.2737,143011,6143.1
L'ESPRIT ACADEMY,-83.3548,42.3821,BRONSON SOUTH HAVEN HOSPITAL,-86.2629,42.3913,278680,12109.8
L'ESPRIT ACADEMY,-83.3548,42.3821,ALLEGAN GENERAL HOSPITAL,-85.8564,42.52,240431,10757.7
L'ESPRIT ACADEMY,-83.3548,42.3821,MCLAREN PORT HURON,-82.4296,42.9869,123318,5357.9
L'ESPRIT ACADEMY,-83.3548,42.3821,ST MARY'S OF MICHIGAN MEDICAL CENTER,-83.9387,43.424,155554,6570.9
L'ESPRIT ACADEMY,-83.3548,42.3821,BEAUMONT HOSPITAL WAYNE,-83.3644,42.273,13681.8,1031.9
L'ESPRIT ACADEMY,-83.3548,42.3821,HENRY FORD WYANDOTTE HOSPITAL,-83.1471,42.2102,35523.3,2154.6
L'ESPRIT ACADEMY,-83.3548,42.3821,BEAUMONT HOSPITAL TAYLOR,-83.2764,42.2352,24030.7,1599.9
L'ESPRIT ACADEMY,-83.3548,42.3821,KARMANOS CANCER CENTER,-83.0566,42.3507,28038.3,1390.2
L'ESPRIT ACADEMY,-83.3548,42.3821,MCLAREN LAPEER REGION,-83.3204,43.063,89218.6,5008.8
L'ESPRIT ACADEMY,-83.3548,42.3821,SAINT MARY'S HEALTH CARE,-85.6631,42.9587,230306,9462.3
